thread_id,_score,label,text
100110029,-0.09237763,0,"::*By your own criteria (#1 ''the musical achieved any production whatsoever in... London''), this musical ''is'' notable. It achieved a production in central London (it says London in the second line). If it's notable by your own criteria, you appear to be contradicting yourself by nominating it as non-notable. Until a specific [[WP:N]] guideline for musical productions is introduced we should just use the general guidline, ie significant coverage in reliable sources, which is taken care of by The Sun and The Stage articles (and a few others), so I'd recommend keeping this as before."
100110029,-0.09237763,0,":::Perhaps I should have added ""that aren't a holiday-time flop"".  The article basically says that it played for a month and no one went to see it.  This deserves inclusion in WP? &mdash; &nbsp;"
100110029,-0.09237763,0,"::Your criteria fail [[WP:BIAS|Wikipedia's policy to counter systemic bias]]. A musical is not non-notable just because it hasn't played in an English-speaking country, and favouring US and UK productions over those of other countries is also biased. --"
100110029,-0.09237763,0,:::Are you really saying that a musical that achieved three performances in a random small town in Siberia deserve inclusion?&mdash; &nbsp;
100110029,-0.09237763,0,"::::And those conventions come from US and UK musical theatre, which is not the entire story. --"
100110029,-0.09237763,0,*VOTE seems notable as a flop to me.
100110029,-0.09237763,0,*VOTE not notable. --
100110029,-0.09677782,0,"NN holiday musical that, apparently, didn't even do that well.  (Tho, you gotta love a good disambig line....) &mdash; &nbsp;"
100110029,-0.09677782,0,*VOTE per nom.  The article speaks for itself.
100110029,-0.09677782,0,*VOTE.  No assertion of notability is made.  --
100110029,-0.09677782,0,"*<s>'''Comment'''</s> '''Keep''' What exactly are the notability guidelines for musical productions? I'm familiar with [[WP:MUSIC]] but that applies to people or groups, rather than theatrical productions. This musical had a notable star, and there are links to non-trivial coverage in The Sun and The Stage, which is probably enough to '''keep''' this, unless there are specific guidelines suggesting that isn't enough."
100110029,-0.09677782,0,":To me, simply having a production somewhere that had a notable actor does not make the musical notable -- the actor could very well have done it some time before he or she was famous, or, conversely, on the way down the ladder and that was all the work he or she could get.  But, like I said, the main reason for nominating so many was to see what everyone else thinks, then maybe get some guidelines together for inclusion in [[WP:NOTE]].  So, my suggestion would be to vote your conscience.... &mdash; &nbsp;"
100110029,-0.09677782,0,"::*By your own criteria (#1 ''the musical achieved any production whatsoever in... London''), this musical ''is'' notable. It achieved a production in central London (it says London in the second line). If it's notable by your own criteria, you appear to be contradicting yourself by nominating it as non-notable. Until a specific [[WP:N]] guideline for musical productions is introduced we should just use the general guidline, ie significant coverage in reliable sources, which is taken care of by The Sun and The Stage articles (and a few others), so I'd recommend keeping this as before."
100110029,-0.09677782,0,":::Perhaps I should have added ""that aren't a holiday-time flop"".  The article basically says that it played for a month and no one went to see it.  This deserves inclusion in WP? &mdash; &nbsp;"
100110029,-0.09677782,0,"::Your criteria fail [[WP:BIAS|Wikipedia's policy to counter systemic bias]]. A musical is not non-notable just because it hasn't played in an English-speaking country, and favouring US and UK productions over those of other countries is also biased. --"
100110029,-0.09677782,0,:::Are you really saying that a musical that achieved three performances in a random small town in Siberia deserve inclusion?&mdash; &nbsp;
100110029,-0.09677782,0,"::::And those conventions come from US and UK musical theatre, which is not the entire story. --"
100110029,-0.09677782,0,*VOTE seems notable as a flop to me.
100110029,-0.09677782,0,*VOTE not notable. --
100110029,-0.13990682,0,"NN holiday musical that, apparently, didn't even do that well.  (Tho, you gotta love a good disambig line....) &mdash; &nbsp;"
100110029,-0.13990682,0,*VOTE per nom.  The article speaks for itself.
100110029,-0.13990682,0,*VOTE.  No assertion of notability is made.  --
100110029,-0.13990682,0,"*<s>'''Comment'''</s> '''Keep''' What exactly are the notability guidelines for musical productions? I'm familiar with [[WP:MUSIC]] but that applies to people or groups, rather than theatrical productions. This musical had a notable star, and there are links to non-trivial coverage in The Sun and The Stage, which is probably enough to '''keep''' this, unless there are specific guidelines suggesting that isn't enough."
100110029,-0.13990682,0,":To me, simply having a production somewhere that had a notable actor does not make the musical notable -- the actor could very well have done it some time before he or she was famous, or, conversely, on the way down the ladder and that was all the work he or she could get.  But, like I said, the main reason for nominating so many was to see what everyone else thinks, then maybe get some guidelines together for inclusion in [[WP:NOTE]].  So, my suggestion would be to vote your conscience.... &mdash; &nbsp;"
100110029,-0.13990682,0,"::*By your own criteria (#1 ''the musical achieved any production whatsoever in... London''), this musical ''is'' notable. It achieved a production in central London (it says London in the second line). If it's notable by your own criteria, you appear to be contradicting yourself by nominating it as non-notable. Until a specific [[WP:N]] guideline for musical productions is introduced we should just use the general guidline, ie significant coverage in reliable sources, which is taken care of by The Sun and The Stage articles (and a few others), so I'd recommend keeping this as before."
100110029,-0.13990682,0,":::Perhaps I should have added ""that aren't a holiday-time flop"".  The article basically says that it played for a month and no one went to see it.  This deserves inclusion in WP? &mdash; &nbsp;"
100110029,-0.13990682,0,"::Your criteria fail [[WP:BIAS|Wikipedia's policy to counter systemic bias]]. A musical is not non-notable just because it hasn't played in an English-speaking country, and favouring US and UK productions over those of other countries is also biased. --"
100110029,-0.13990682,0,:::Are you really saying that a musical that achieved three performances in a random small town in Siberia deserve inclusion?&mdash; &nbsp;
100110029,-0.13990682,0,"::::And those conventions come from US and UK musical theatre, which is not the entire story. --"
100110029,-0.13990682,0,*VOTE seems notable as a flop to me.
100110029,-0.13990682,0,*VOTE not notable. --
100110029,-0.14523925,0,"NN holiday musical that, apparently, didn't even do that well.  (Tho, you gotta love a good disambig line....) &mdash; &nbsp;"
100110029,-0.14523925,0,*VOTE per nom.  The article speaks for itself.
100110029,-0.14523925,0,*VOTE.  No assertion of notability is made.  --
100110029,-0.14523925,0,"*<s>'''Comment'''</s> '''Keep''' What exactly are the notability guidelines for musical productions? I'm familiar with [[WP:MUSIC]] but that applies to people or groups, rather than theatrical productions. This musical had a notable star, and there are links to non-trivial coverage in The Sun and The Stage, which is probably enough to '''keep''' this, unless there are specific guidelines suggesting that isn't enough."
100110029,-0.14523925,0,":To me, simply having a production somewhere that had a notable actor does not make the musical notable -- the actor could very well have done it some time before he or she was famous, or, conversely, on the way down the ladder and that was all the work he or she could get.  But, like I said, the main reason for nominating so many was to see what everyone else thinks, then maybe get some guidelines together for inclusion in [[WP:NOTE]].  So, my suggestion would be to vote your conscience.... &mdash; &nbsp;"
100110029,-0.14523925,0,"::*By your own criteria (#1 ''the musical achieved any production whatsoever in... London''), this musical ''is'' notable. It achieved a production in central London (it says London in the second line). If it's notable by your own criteria, you appear to be contradicting yourself by nominating it as non-notable. Until a specific [[WP:N]] guideline for musical productions is introduced we should just use the general guidline, ie significant coverage in reliable sources, which is taken care of by The Sun and The Stage articles (and a few others), so I'd recommend keeping this as before."
100110029,-0.14523925,0,":::Perhaps I should have added ""that aren't a holiday-time flop"".  The article basically says that it played for a month and no one went to see it.  This deserves inclusion in WP? &mdash; &nbsp;"
100110029,-0.14523925,0,"::Your criteria fail [[WP:BIAS|Wikipedia's policy to counter systemic bias]]. A musical is not non-notable just because it hasn't played in an English-speaking country, and favouring US and UK productions over those of other countries is also biased. --"
100110029,-0.14523925,0,:::Are you really saying that a musical that achieved three performances in a random small town in Siberia deserve inclusion?&mdash; &nbsp;
100110029,-0.14523925,0,"::::And those conventions come from US and UK musical theatre, which is not the entire story. --"
100110029,-0.14523925,0,*VOTE seems notable as a flop to me.
100110029,-0.14523925,0,*VOTE not notable. --
100110029,-0.15474644,0,"NN holiday musical that, apparently, didn't even do that well.  (Tho, you gotta love a good disambig line....) &mdash; &nbsp;"
100110029,-0.15474644,0,*VOTE per nom.  The article speaks for itself.
100110029,-0.15474644,0,*VOTE.  No assertion of notability is made.  --
100110029,-0.15474644,0,"*<s>'''Comment'''</s> '''Keep''' What exactly are the notability guidelines for musical productions? I'm familiar with [[WP:MUSIC]] but that applies to people or groups, rather than theatrical productions. This musical had a notable star, and there are links to non-trivial coverage in The Sun and The Stage, which is probably enough to '''keep''' this, unless there are specific guidelines suggesting that isn't enough."
100110029,-0.15474644,0,":To me, simply having a production somewhere that had a notable actor does not make the musical notable -- the actor could very well have done it some time before he or she was famous, or, conversely, on the way down the ladder and that was all the work he or she could get.  But, like I said, the main reason for nominating so many was to see what everyone else thinks, then maybe get some guidelines together for inclusion in [[WP:NOTE]].  So, my suggestion would be to vote your conscience.... &mdash; &nbsp;"
100110029,-0.15474644,0,"::*By your own criteria (#1 ''the musical achieved any production whatsoever in... London''), this musical ''is'' notable. It achieved a production in central London (it says London in the second line). If it's notable by your own criteria, you appear to be contradicting yourself by nominating it as non-notable. Until a specific [[WP:N]] guideline for musical productions is introduced we should just use the general guidline, ie significant coverage in reliable sources, which is taken care of by The Sun and The Stage articles (and a few others), so I'd recommend keeping this as before."
100110029,-0.15474644,0,":::Perhaps I should have added ""that aren't a holiday-time flop"".  The article basically says that it played for a month and no one went to see it.  This deserves inclusion in WP? &mdash; &nbsp;"
100110029,-0.15474644,0,"::Your criteria fail [[WP:BIAS|Wikipedia's policy to counter systemic bias]]. A musical is not non-notable just because it hasn't played in an English-speaking country, and favouring US and UK productions over those of other countries is also biased. --"
100110029,-0.15474644,0,:::Are you really saying that a musical that achieved three performances in a random small town in Siberia deserve inclusion?&mdash; &nbsp;
100110029,-0.15474644,0,"::::And those conventions come from US and UK musical theatre, which is not the entire story. --"
100110029,-0.15474644,0,*VOTE seems notable as a flop to me.
100110029,-0.15474644,0,*VOTE not notable. --
100110029,-0.19214849,0,"NN holiday musical that, apparently, didn't even do that well.  (Tho, you gotta love a good disambig line....) &mdash; &nbsp;"
100110029,-0.19214849,0,*VOTE per nom.  The article speaks for itself.
100110029,-0.19214849,0,*VOTE.  No assertion of notability is made.  --
100110029,-0.19214849,0,"*<s>'''Comment'''</s> '''Keep''' What exactly are the notability guidelines for musical productions? I'm familiar with [[WP:MUSIC]] but that applies to people or groups, rather than theatrical productions. This musical had a notable star, and there are links to non-trivial coverage in The Sun and The Stage, which is probably enough to '''keep''' this, unless there are specific guidelines suggesting that isn't enough."
100110029,-0.19214849,0,":To me, simply having a production somewhere that had a notable actor does not make the musical notable -- the actor could very well have done it some time before he or she was famous, or, conversely, on the way down the ladder and that was all the work he or she could get.  But, like I said, the main reason for nominating so many was to see what everyone else thinks, then maybe get some guidelines together for inclusion in [[WP:NOTE]].  So, my suggestion would be to vote your conscience.... &mdash; &nbsp;"
100110029,-0.19214849,0,"::*By your own criteria (#1 ''the musical achieved any production whatsoever in... London''), this musical ''is'' notable. It achieved a production in central London (it says London in the second line). If it's notable by your own criteria, you appear to be contradicting yourself by nominating it as non-notable. Until a specific [[WP:N]] guideline for musical productions is introduced we should just use the general guidline, ie significant coverage in reliable sources, which is taken care of by The Sun and The Stage articles (and a few others), so I'd recommend keeping this as before."
100110029,-0.19214849,0,":::Perhaps I should have added ""that aren't a holiday-time flop"".  The article basically says that it played for a month and no one went to see it.  This deserves inclusion in WP? &mdash; &nbsp;"
100110029,-0.19214849,0,"::Your criteria fail [[WP:BIAS|Wikipedia's policy to counter systemic bias]]. A musical is not non-notable just because it hasn't played in an English-speaking country, and favouring US and UK productions over those of other countries is also biased. --"
100110029,-0.19214849,0,:::Are you really saying that a musical that achieved three performances in a random small town in Siberia deserve inclusion?&mdash; &nbsp;
100110029,-0.19214849,0,"::::And those conventions come from US and UK musical theatre, which is not the entire story. --"
100110029,-0.19214849,0,*VOTE seems notable as a flop to me.
100110029,-0.19214849,0,*VOTE not notable. --
100110029,-0.199381,0,"NN holiday musical that, apparently, didn't even do that well.  (Tho, you gotta love a good disambig line....) &mdash; &nbsp;"
100110029,-0.199381,0,*VOTE per nom.  The article speaks for itself.
100110029,-0.199381,0,*VOTE.  No assertion of notability is made.  --
100110029,-0.199381,0,"*<s>'''Comment'''</s> '''Keep''' What exactly are the notability guidelines for musical productions? I'm familiar with [[WP:MUSIC]] but that applies to people or groups, rather than theatrical productions. This musical had a notable star, and there are links to non-trivial coverage in The Sun and The Stage, which is probably enough to '''keep''' this, unless there are specific guidelines suggesting that isn't enough."
100110029,-0.199381,0,":To me, simply having a production somewhere that had a notable actor does not make the musical notable -- the actor could very well have done it some time before he or she was famous, or, conversely, on the way down the ladder and that was all the work he or she could get.  But, like I said, the main reason for nominating so many was to see what everyone else thinks, then maybe get some guidelines together for inclusion in [[WP:NOTE]].  So, my suggestion would be to vote your conscience.... &mdash; &nbsp;"
100110029,-0.199381,0,"::*By your own criteria (#1 ''the musical achieved any production whatsoever in... London''), this musical ''is'' notable. It achieved a production in central London (it says London in the second line). If it's notable by your own criteria, you appear to be contradicting yourself by nominating it as non-notable. Until a specific [[WP:N]] guideline for musical productions is introduced we should just use the general guidline, ie significant coverage in reliable sources, which is taken care of by The Sun and The Stage articles (and a few others), so I'd recommend keeping this as before."
100110029,-0.199381,0,":::Perhaps I should have added ""that aren't a holiday-time flop"".  The article basically says that it played for a month and no one went to see it.  This deserves inclusion in WP? &mdash; &nbsp;"
100110029,-0.199381,0,"::Your criteria fail [[WP:BIAS|Wikipedia's policy to counter systemic bias]]. A musical is not non-notable just because it hasn't played in an English-speaking country, and favouring US and UK productions over those of other countries is also biased. --"
100110029,-0.199381,0,:::Are you really saying that a musical that achieved three performances in a random small town in Siberia deserve inclusion?&mdash; &nbsp;
100110029,-0.199381,0,"::::And those conventions come from US and UK musical theatre, which is not the entire story. --"
100110029,-0.199381,0,*VOTE seems notable as a flop to me.
100110029,-0.199381,0,*VOTE not notable. --
100110029,-0.248773,0,"NN holiday musical that, apparently, didn't even do that well.  (Tho, you gotta love a good disambig line....) &mdash; &nbsp;"
100110029,-0.248773,0,*VOTE per nom.  The article speaks for itself.
100110029,-0.248773,0,*VOTE.  No assertion of notability is made.  --
100110029,-0.248773,0,"*<s>'''Comment'''</s> '''Keep''' What exactly are the notability guidelines for musical productions? I'm familiar with [[WP:MUSIC]] but that applies to people or groups, rather than theatrical productions. This musical had a notable star, and there are links to non-trivial coverage in The Sun and The Stage, which is probably enough to '''keep''' this, unless there are specific guidelines suggesting that isn't enough."
100110029,-0.248773,0,":To me, simply having a production somewhere that had a notable actor does not make the musical notable -- the actor could very well have done it some time before he or she was famous, or, conversely, on the way down the ladder and that was all the work he or she could get.  But, like I said, the main reason for nominating so many was to see what everyone else thinks, then maybe get some guidelines together for inclusion in [[WP:NOTE]].  So, my suggestion would be to vote your conscience.... &mdash; &nbsp;"
100110029,-0.248773,0,"::*By your own criteria (#1 ''the musical achieved any production whatsoever in... London''), this musical ''is'' notable. It achieved a production in central London (it says London in the second line). If it's notable by your own criteria, you appear to be contradicting yourself by nominating it as non-notable. Until a specific [[WP:N]] guideline for musical productions is introduced we should just use the general guidline, ie significant coverage in reliable sources, which is taken care of by The Sun and The Stage articles (and a few others), so I'd recommend keeping this as before."
100110029,-0.248773,0,":::Perhaps I should have added ""that aren't a holiday-time flop"".  The article basically says that it played for a month and no one went to see it.  This deserves inclusion in WP? &mdash; &nbsp;"
100110029,-0.248773,0,"::Your criteria fail [[WP:BIAS|Wikipedia's policy to counter systemic bias]]. A musical is not non-notable just because it hasn't played in an English-speaking country, and favouring US and UK productions over those of other countries is also biased. --"
100110029,-0.248773,0,:::Are you really saying that a musical that achieved three performances in a random small town in Siberia deserve inclusion?&mdash; &nbsp;
100110029,-0.248773,0,"::::And those conventions come from US and UK musical theatre, which is not the entire story. --"
100110029,-0.248773,0,*VOTE seems notable as a flop to me.
100110029,-0.248773,0,*VOTE not notable. --
100110029,-0.26732796,0,"NN holiday musical that, apparently, didn't even do that well.  (Tho, you gotta love a good disambig line....) &mdash; &nbsp;"
100110029,-0.26732796,0,*VOTE per nom.  The article speaks for itself.
100110029,-0.26732796,0,*VOTE.  No assertion of notability is made.  --
100110029,-0.26732796,0,"*<s>'''Comment'''</s> '''Keep''' What exactly are the notability guidelines for musical productions? I'm familiar with [[WP:MUSIC]] but that applies to people or groups, rather than theatrical productions. This musical had a notable star, and there are links to non-trivial coverage in The Sun and The Stage, which is probably enough to '''keep''' this, unless there are specific guidelines suggesting that isn't enough."
100110029,-0.26732796,0,":To me, simply having a production somewhere that had a notable actor does not make the musical notable -- the actor could very well have done it some time before he or she was famous, or, conversely, on the way down the ladder and that was all the work he or she could get.  But, like I said, the main reason for nominating so many was to see what everyone else thinks, then maybe get some guidelines together for inclusion in [[WP:NOTE]].  So, my suggestion would be to vote your conscience.... &mdash; &nbsp;"
100110029,-0.26732796,0,"::*By your own criteria (#1 ''the musical achieved any production whatsoever in... London''), this musical ''is'' notable. It achieved a production in central London (it says London in the second line). If it's notable by your own criteria, you appear to be contradicting yourself by nominating it as non-notable. Until a specific [[WP:N]] guideline for musical productions is introduced we should just use the general guidline, ie significant coverage in reliable sources, which is taken care of by The Sun and The Stage articles (and a few others), so I'd recommend keeping this as before."
100110029,-0.26732796,0,":::Perhaps I should have added ""that aren't a holiday-time flop"".  The article basically says that it played for a month and no one went to see it.  This deserves inclusion in WP? &mdash; &nbsp;"
100110029,-0.26732796,0,"::Your criteria fail [[WP:BIAS|Wikipedia's policy to counter systemic bias]]. A musical is not non-notable just because it hasn't played in an English-speaking country, and favouring US and UK productions over those of other countries is also biased. --"
100110029,-0.26732796,0,:::Are you really saying that a musical that achieved three performances in a random small town in Siberia deserve inclusion?&mdash; &nbsp;
100110029,-0.26732796,0,"::::And those conventions come from US and UK musical theatre, which is not the entire story. --"
100110029,-0.26732796,0,*VOTE seems notable as a flop to me.
100110029,-0.26732796,0,*VOTE not notable. --
100110029,-0.2826776,0,"NN holiday musical that, apparently, didn't even do that well.  (Tho, you gotta love a good disambig line....) &mdash; &nbsp;"
100110029,-0.2826776,0,*VOTE per nom.  The article speaks for itself.
100110029,-0.2826776,0,*VOTE.  No assertion of notability is made.  --
100110029,-0.2826776,0,"*<s>'''Comment'''</s> '''Keep''' What exactly are the notability guidelines for musical productions? I'm familiar with [[WP:MUSIC]] but that applies to people or groups, rather than theatrical productions. This musical had a notable star, and there are links to non-trivial coverage in The Sun and The Stage, which is probably enough to '''keep''' this, unless there are specific guidelines suggesting that isn't enough."
100110029,-0.2826776,0,":To me, simply having a production somewhere that had a notable actor does not make the musical notable -- the actor could very well have done it some time before he or she was famous, or, conversely, on the way down the ladder and that was all the work he or she could get.  But, like I said, the main reason for nominating so many was to see what everyone else thinks, then maybe get some guidelines together for inclusion in [[WP:NOTE]].  So, my suggestion would be to vote your conscience.... &mdash; &nbsp;"
100110029,-0.2826776,0,"::*By your own criteria (#1 ''the musical achieved any production whatsoever in... London''), this musical ''is'' notable. It achieved a production in central London (it says London in the second line). If it's notable by your own criteria, you appear to be contradicting yourself by nominating it as non-notable. Until a specific [[WP:N]] guideline for musical productions is introduced we should just use the general guidline, ie significant coverage in reliable sources, which is taken care of by The Sun and The Stage articles (and a few others), so I'd recommend keeping this as before."
100110029,-0.2826776,0,":::Perhaps I should have added ""that aren't a holiday-time flop"".  The article basically says that it played for a month and no one went to see it.  This deserves inclusion in WP? &mdash; &nbsp;"
100110029,-0.2826776,0,"::Your criteria fail [[WP:BIAS|Wikipedia's policy to counter systemic bias]]. A musical is not non-notable just because it hasn't played in an English-speaking country, and favouring US and UK productions over those of other countries is also biased. --"
100110029,-0.2826776,0,:::Are you really saying that a musical that achieved three performances in a random small town in Siberia deserve inclusion?&mdash; &nbsp;
100110029,-0.2826776,0,"::::And those conventions come from US and UK musical theatre, which is not the entire story. --"
100110029,-0.2826776,0,*VOTE seems notable as a flop to me.
100110029,-0.2826776,0,*VOTE not notable. --
100110029,-0.30368266,0,"NN holiday musical that, apparently, didn't even do that well.  (Tho, you gotta love a good disambig line....) &mdash; &nbsp;"
100110029,-0.30368266,0,*VOTE per nom.  The article speaks for itself.
100110029,-0.30368266,0,*VOTE.  No assertion of notability is made.  --
100110029,-0.30368266,0,"*<s>'''Comment'''</s> '''Keep''' What exactly are the notability guidelines for musical productions? I'm familiar with [[WP:MUSIC]] but that applies to people or groups, rather than theatrical productions. This musical had a notable star, and there are links to non-trivial coverage in The Sun and The Stage, which is probably enough to '''keep''' this, unless there are specific guidelines suggesting that isn't enough."
100110029,-0.30368266,0,":To me, simply having a production somewhere that had a notable actor does not make the musical notable -- the actor could very well have done it some time before he or she was famous, or, conversely, on the way down the ladder and that was all the work he or she could get.  But, like I said, the main reason for nominating so many was to see what everyone else thinks, then maybe get some guidelines together for inclusion in [[WP:NOTE]].  So, my suggestion would be to vote your conscience.... &mdash; &nbsp;"
100110029,-0.30368266,0,"::*By your own criteria (#1 ''the musical achieved any production whatsoever in... London''), this musical ''is'' notable. It achieved a production in central London (it says London in the second line). If it's notable by your own criteria, you appear to be contradicting yourself by nominating it as non-notable. Until a specific [[WP:N]] guideline for musical productions is introduced we should just use the general guidline, ie significant coverage in reliable sources, which is taken care of by The Sun and The Stage articles (and a few others), so I'd recommend keeping this as before."
100110029,-0.30368266,0,":::Perhaps I should have added ""that aren't a holiday-time flop"".  The article basically says that it played for a month and no one went to see it.  This deserves inclusion in WP? &mdash; &nbsp;"
100110029,-0.30368266,0,"::Your criteria fail [[WP:BIAS|Wikipedia's policy to counter systemic bias]]. A musical is not non-notable just because it hasn't played in an English-speaking country, and favouring US and UK productions over those of other countries is also biased. --"
100110029,-0.30368266,0,:::Are you really saying that a musical that achieved three performances in a random small town in Siberia deserve inclusion?&mdash; &nbsp;
100110029,-0.30368266,0,"::::And those conventions come from US and UK musical theatre, which is not the entire story. --"
100110029,-0.30368266,0,*VOTE seems notable as a flop to me.
100110029,-0.30368266,0,*VOTE not notable. --
100110029,-0.31281808,0,"NN holiday musical that, apparently, didn't even do that well.  (Tho, you gotta love a good disambig line....) &mdash; &nbsp;"
100110029,-0.31281808,0,*VOTE per nom.  The article speaks for itself.
100110029,-0.31281808,0,*VOTE.  No assertion of notability is made.  --
100110029,-0.31281808,0,"*<s>'''Comment'''</s> '''Keep''' What exactly are the notability guidelines for musical productions? I'm familiar with [[WP:MUSIC]] but that applies to people or groups, rather than theatrical productions. This musical had a notable star, and there are links to non-trivial coverage in The Sun and The Stage, which is probably enough to '''keep''' this, unless there are specific guidelines suggesting that isn't enough."
100110029,-0.31281808,0,":To me, simply having a production somewhere that had a notable actor does not make the musical notable -- the actor could very well have done it some time before he or she was famous, or, conversely, on the way down the ladder and that was all the work he or she could get.  But, like I said, the main reason for nominating so many was to see what everyone else thinks, then maybe get some guidelines together for inclusion in [[WP:NOTE]].  So, my suggestion would be to vote your conscience.... &mdash; &nbsp;"
100110029,-0.31281808,0,"::*By your own criteria (#1 ''the musical achieved any production whatsoever in... London''), this musical ''is'' notable. It achieved a production in central London (it says London in the second line). If it's notable by your own criteria, you appear to be contradicting yourself by nominating it as non-notable. Until a specific [[WP:N]] guideline for musical productions is introduced we should just use the general guidline, ie significant coverage in reliable sources, which is taken care of by The Sun and The Stage articles (and a few others), so I'd recommend keeping this as before."
100110029,-0.31281808,0,":::Perhaps I should have added ""that aren't a holiday-time flop"".  The article basically says that it played for a month and no one went to see it.  This deserves inclusion in WP? &mdash; &nbsp;"
100110029,-0.31281808,0,"::Your criteria fail [[WP:BIAS|Wikipedia's policy to counter systemic bias]]. A musical is not non-notable just because it hasn't played in an English-speaking country, and favouring US and UK productions over those of other countries is also biased. --"
100110029,-0.31281808,0,:::Are you really saying that a musical that achieved three performances in a random small town in Siberia deserve inclusion?&mdash; &nbsp;
100110029,-0.31281808,0,"::::And those conventions come from US and UK musical theatre, which is not the entire story. --"
100110029,-0.31281808,0,*VOTE seems notable as a flop to me.
100110029,-0.31281808,0,*VOTE not notable. --
100112204,-0.07257334,1,"*VOTE. While the band itself is notable, the tour itself is not. What's more, tour dates and setlists are not enough content to justify an article."
100112204,-0.07257334,1,*VOTE as I have no doubt there was significant press coverage at the time (though it'd be nice to see [[WP:RS]] in there).
100112204,-0.07257334,1,":*'''Comment''' I don't doubt that there was press coverage, but a tour is not notable enough to deserve it's own page. It should be merged with the band's page, as per [[WP:MUSIC]]"
100112204,-0.07257334,1,"::*'''Comment''' to what part of [[WP:MUSIC]] are you referring? I only see a mention of tours as a means of demonstrating notability. Regarding the comment below, if there were a [[CMT On Tour]] article I could see a merge but lacking it some page on that tour seems appropriate. The current one tilts toward Sugarland over the CMT connection."
100112204,-0.07257334,1,"*VOTE Tours aren't usually notable enough for their own pages. Sugarland certainly are notable, but there don't seem to be any reliable sources pertaining entirely to the tour. Never mind that a live recording from said tour charted."
100112204,-0.07257334,1,"*VOTE, upon reading, article makes no claim of notability for the tour."
100112204,-0.07257334,1,*VOTE - per nom --
100112204,-0.07257334,1,"*VOTE per nom. '''<span style=""border: 2px Black solid;background:Black;font-family: Tahoma"">"
100112204,-0.07257334,1,*VOTE - per [[WP:OUTCOMES#Music]].
100112204,-0.07257334,1,* VOTE per Rwiggum '''
100112204,-0.07257334,1,* VOTE per nom.
100112204,-0.07257334,1,* VOTE yet another tour article.
100112204,-0.09207423,1,"*VOTE. While the band itself is notable, the tour itself is not. What's more, tour dates and setlists are not enough content to justify an article."
100112204,-0.09207423,1,*VOTE as I have no doubt there was significant press coverage at the time (though it'd be nice to see [[WP:RS]] in there).
100112204,-0.09207423,1,":*'''Comment''' I don't doubt that there was press coverage, but a tour is not notable enough to deserve it's own page. It should be merged with the band's page, as per [[WP:MUSIC]]"
100112204,-0.09207423,1,"::*'''Comment''' to what part of [[WP:MUSIC]] are you referring? I only see a mention of tours as a means of demonstrating notability. Regarding the comment below, if there were a [[CMT On Tour]] article I could see a merge but lacking it some page on that tour seems appropriate. The current one tilts toward Sugarland over the CMT connection."
100112204,-0.09207423,1,"*VOTE Tours aren't usually notable enough for their own pages. Sugarland certainly are notable, but there don't seem to be any reliable sources pertaining entirely to the tour. Never mind that a live recording from said tour charted."
100112204,-0.09207423,1,"*VOTE, upon reading, article makes no claim of notability for the tour."
100112204,-0.09207423,1,*VOTE - per nom --
100112204,-0.09207423,1,"*VOTE per nom. '''<span style=""border: 2px Black solid;background:Black;font-family: Tahoma"">"
100112204,-0.09207423,1,*VOTE - per [[WP:OUTCOMES#Music]].
100112204,-0.09207423,1,* VOTE per Rwiggum '''
100112204,-0.09207423,1,* VOTE per nom.
100112204,-0.09207423,1,* VOTE yet another tour article.
100112204,-0.097497426,1,"*VOTE. While the band itself is notable, the tour itself is not. What's more, tour dates and setlists are not enough content to justify an article."
100112204,-0.097497426,1,*VOTE as I have no doubt there was significant press coverage at the time (though it'd be nice to see [[WP:RS]] in there).
100112204,-0.097497426,1,":*'''Comment''' I don't doubt that there was press coverage, but a tour is not notable enough to deserve it's own page. It should be merged with the band's page, as per [[WP:MUSIC]]"
100112204,-0.097497426,1,"::*'''Comment''' to what part of [[WP:MUSIC]] are you referring? I only see a mention of tours as a means of demonstrating notability. Regarding the comment below, if there were a [[CMT On Tour]] article I could see a merge but lacking it some page on that tour seems appropriate. The current one tilts toward Sugarland over the CMT connection."
100112204,-0.097497426,1,"*VOTE Tours aren't usually notable enough for their own pages. Sugarland certainly are notable, but there don't seem to be any reliable sources pertaining entirely to the tour. Never mind that a live recording from said tour charted."
100112204,-0.097497426,1,"*VOTE, upon reading, article makes no claim of notability for the tour."
100112204,-0.097497426,1,*VOTE - per nom --
100112204,-0.097497426,1,"*VOTE per nom. '''<span style=""border: 2px Black solid;background:Black;font-family: Tahoma"">"
100112204,-0.097497426,1,*VOTE - per [[WP:OUTCOMES#Music]].
100112204,-0.097497426,1,* VOTE per Rwiggum '''
100112204,-0.097497426,1,* VOTE per nom.
100112204,-0.097497426,1,* VOTE yet another tour article.
100112204,-0.14688554,1,"*VOTE. While the band itself is notable, the tour itself is not. What's more, tour dates and setlists are not enough content to justify an article."
100112204,-0.14688554,1,*VOTE as I have no doubt there was significant press coverage at the time (though it'd be nice to see [[WP:RS]] in there).
100112204,-0.14688554,1,":*'''Comment''' I don't doubt that there was press coverage, but a tour is not notable enough to deserve it's own page. It should be merged with the band's page, as per [[WP:MUSIC]]"
